ReviewDate,Comments
11/5/2019 17:42,No Additional Comments
11/5/2019 17:42,No Additional Comments
11/8/2019 13:39,No Additional Comments
11/8/2019 13:39,No Additional Comments
11/8/2019 13:39,No Additional Comments
11/8/2019 13:39,No Additional Comments
11/8/2019 13:39,No Additional Comments
11/8/2019 13:14,No Additional Comments
11/8/2019 13:14,No Additional Comments
11/8/2019 13:14,No Additional Comments
11/8/2019 13:14,No Additional Comments
11/8/2019 13:35,No Additional Comments
11/8/2019 13:35,No Additional Comments
11/8/2019 13:35,No Additional Comments
11/8/2019 13:35,No Additional Comments
11/8/2019 17:14,No Additional Comments
11/8/2019 17:14,No Additional Comments
11/8/2019 17:14,No Additional Comments
11/8/2019 17:14,No Additional Comments
11/8/2019 13:11,No Additional Comments
11/8/2019 13:11,No Additional Comments
11/8/2019 13:11,No Additional Comments
11/8/2019 17:11,No Additional Comments
11/8/2019 17:11,No Additional Comments
11/8/2019 17:11,No Additional Comments
11/11/2019 11:51,No Additional Comments
11/11/2019 11:51,No Additional Comments
11/11/2019 11:51,No Additional Comments
11/11/2019 15:36,No Additional Comments
11/11/2019 15:36,No Additional Comments
11/11/2019 15:36,No Additional Comments
11/9/2019 12:58,No Additional Comments
11/13/2019 12:35,No Additional Comments
11/13/2019 12:35,No Additional Comments
11/13/2019 12:35,No Additional Comments
11/11/2019 15:40,No Additional Comments
11/11/2019 15:40,No Additional Comments
11/11/2019 15:40,No Additional Comments
11/13/2019 12:03,No Additional Comments
11/13/2019 12:03,No Additional Comments
11/13/2019 12:03,No Additional Comments
11/12/2019 17:52,No Additional Comments
11/12/2019 17:52,No Additional Comments
11/12/2019 17:52,No Additional Comments
11/12/2019 17:52,No Additional Comments
11/12/2019 17:52,No Additional Comments
11/18/2019 13:15,No Additional Comments
11/18/2019 13:15,No Additional Comments
11/18/2019 13:15,No Additional Comments
11/18/2019 13:15,No Additional Comments
11/18/2019 13:15,No Additional Comments
11/13/2019 16:10,No Additional Comments
11/13/2019 16:10,No Additional Comments
11/13/2019 16:10,No Additional Comments
11/13/2019 16:10,No Additional Comments
11/13/2019 16:11,No Additional Comments
11/13/2019 16:11,No Additional Comments
11/13/2019 16:11,No Additional Comments
11/13/2019 16:11,No Additional Comments
11/13/2019 16:11,No Additional Comments
11/14/2019 13:02,No Additional Comments
11/14/2019 13:02,No Additional Comments
11/14/2019 13:02,No Additional Comments
11/18/2019 13:19,No Additional Comments
11/18/2019 13:19,No Additional Comments
11/18/2019 13:19,No Additional Comments
11/18/2019 13:19,No Additional Comments
11/18/2019 13:11,Remove selected lines as it is already handled in proceedLogoutSuccess function
11/19/2019 1:24,No Additional Comments
11/17/2019 12:23,No Additional Comments
11/17/2019 12:23,No Additional Comments
11/17/2019 12:23,No Additional Comments
11/19/2019 1:29,No Additional Comments
11/19/2019 1:29,No Additional Comments
11/19/2019 1:29,No Additional Comments
11/19/2019 1:29,No Additional Comments
11/20/2019 11:14,No Additional Comments
11/20/2019 11:14,No Additional Comments
11/20/2019 11:14,No Additional Comments
11/22/2019 14:34,No Additional Comments
11/22/2019 14:34,No Additional Comments
11/22/2019 14:34,No Additional Comments
11/22/2019 14:34,No Additional Comments
11/25/2019 13:41,No Additional Comments
11/25/2019 13:41,No Additional Comments
11/25/2019 13:41,No Additional Comments
11/25/2019 13:41,No Additional Comments
11/25/2019 14:23,No Additional Comments
11/25/2019 14:23,No Additional Comments
11/25/2019 14:23,No Additional Comments
11/25/2019 16:10,No Additional Comments
11/25/2019 16:10,No Additional Comments
11/25/2019 16:10,No Additional Comments
11/25/2019 16:10,No Additional Comments
11/27/2019 12:21,No Additional Comments
11/27/2019 12:21,No Additional Comments
11/27/2019 12:21,No Additional Comments
11/28/2019 17:04,No Additional Comments
11/28/2019 17:04,No Additional Comments
11/28/2019 17:04,No Additional Comments
12/4/2019 10:25,No Additional Comments
12/4/2019 10:25,No Additional Comments
12/4/2019 10:25,No Additional Comments
12/4/2019 10:25,No Additional Comments
12/5/2019 17:36,No Additional Comments
12/5/2019 17:36,No Additional Comments
12/5/2019 17:36,No Additional Comments
12/5/2019 17:36,No Additional Comments
12/5/2019 17:36,No Additional Comments
12/6/2019 12:57,No Additional Comments
12/6/2019 12:57,No Additional Comments
12/6/2019 12:57,No Additional Comments
12/6/2019 12:57,No Additional Comments
12/9/2019 15:00,No Additional Comments
12/9/2019 15:00,No Additional Comments
12/10/2019 14:56,No Additional Comments
12/10/2019 14:56,No Additional Comments
12/10/2019 14:56,No Additional Comments
12/10/2019 14:56,No Additional Comments
12/10/2019 12:11,If the code is not required please remove it - Dead code
12/10/2019 12:16,"Make ""insurance_id"" & ""insurance_name"" as constant and use it where ever required"
12/10/2019 12:51,It is better to use boy scout rule here we saw here let's fix it right now. Other files in a later stage.
12/10/2019 12:56,Dead code - please remove this
12/10/2019 14:41,OK
12/10/2019 13:18,"If ""getInsuranceName()"" method is implemented in OnvzDeepLinkHandler is ""@VisibleForTesting"" annotation required?"
12/10/2019 13:19,Naming Convention is not matching here either it should be Delta Dental or if it is generic then it has to be modified accordingly
12/10/2019 14:41,Looks like there is a confusion here I am referring to OnvzDeepLinkHandler?
12/10/2019 13:20,Please add the respective PR checklist template as part of the PR process
12/10/2019 14:55,Added
12/11/2019 16:50,No Additional Comments
12/11/2019 16:50,No Additional Comments
12/11/2019 16:50,No Additional Comments
1/11/2020 8:10,No Additional Comments
1/10/2020 13:49,Only CPD gradle configuration is done here.
1/11/2020 8:10,No Additional Comments
1/11/2020 8:10,No Additional Comments
12/12/2019 16:18,No Additional Comments
12/12/2019 16:18,No Additional Comments
12/12/2019 16:18,No Additional Comments
12/12/2019 16:18,No Additional Comments
12/16/2019 10:17,No Additional Comments
12/16/2019 10:17,No Additional Comments
12/16/2019 10:17,No Additional Comments
8/13/2019 12:19,No Additional Comments
8/13/2019 12:19,No Additional Comments
8/13/2019 12:19,No Additional Comments
8/13/2019 12:19,No Additional Comments
8/13/2019 12:19,No Additional Comments
8/13/2019 12:19,No Additional Comments
8/13/2019 12:19,No Additional Comments
8/11/2019 17:38,No Additional Comments
8/11/2019 17:38,No Additional Comments
8/11/2019 17:38,No Additional Comments
8/9/2019 19:09,No Additional Comments
8/9/2019 19:09,No Additional Comments
8/9/2019 19:09,No Additional Comments
8/9/2019 19:09,No Additional Comments
8/9/2019 19:09,No Additional Comments
8/13/2019 16:45,No Additional Comments
8/13/2019 16:45,No Additional Comments
8/13/2019 16:45,No Additional Comments
8/13/2019 16:45,No Additional Comments
8/13/2019 16:45,No Additional Comments
8/13/2019 16:45,No Additional Comments
8/12/2019 12:31,No Additional Comments
8/12/2019 12:31,No Additional Comments
8/12/2019 12:31,No Additional Comments
8/14/2019 15:12,No Additional Comments
8/14/2019 15:12,No Additional Comments
8/14/2019 15:12,No Additional Comments
8/12/2019 17:03,No Additional Comments
8/12/2019 17:03,No Additional Comments
8/12/2019 17:03,No Additional Comments
8/12/2019 17:03,No Additional Comments
8/14/2019 8:55,No Additional Comments
8/14/2019 8:55,No Additional Comments
8/14/2019 8:55,No Additional Comments
8/14/2019 10:24,No Additional Comments
8/16/2019 10:21,No Additional Comments
8/16/2019 10:21,No Additional Comments
8/16/2019 10:21,No Additional Comments
8/16/2019 10:21,No Additional Comments
8/16/2019 10:21,No Additional Comments
8/16/2019 10:18,No Additional Comments
8/16/2019 10:18,No Additional Comments
8/16/2019 10:18,No Additional Comments
8/16/2019 10:18,No Additional Comments
8/16/2019 10:18,No Additional Comments
8/16/2019 10:18,No Additional Comments
8/16/2019 12:26,No Additional Comments
8/16/2019 12:26,No Additional Comments
8/16/2019 12:26,No Additional Comments
9/25/2019 8:07,No Additional Comments
9/25/2019 8:07,No Additional Comments
9/5/2019 10:55,Don't hard code use from AnalyticsConstants in which u have declared
9/4/2019 14:29,No Additional Comments
9/4/2019 14:09,removed
9/3/2019 17:18,
9/3/2019 17:52,This analytics tag should go to the first teaser screen.
9/3/2019 17:54,This condition check not required as it is done while launching this fragment.
9/3/2019 17:58,Dead code will never execute.
9/3/2019 18:03,User skipped DRS setup analytics should be tagged here
9/3/2019 18:09,Review Done. Please check the review comments.
9/4/2019 13:23,remove this comment and commented line
9/4/2019 14:29,No Additional Comments
9/4/2019 14:29,No Additional Comments
9/4/2019 14:29,No Additional Comments
9/4/2019 14:29,No Additional Comments
8/20/2019 15:06,No Additional Comments
8/20/2019 15:06,No Additional Comments
8/20/2019 15:06,No Additional Comments
8/20/2019 14:43,No Additional Comments
8/20/2019 14:43,No Additional Comments
8/20/2019 14:43,No Additional Comments
8/20/2019 14:43,No Additional Comments
8/20/2019 15:38,No Additional Comments
8/20/2019 15:38,No Additional Comments
8/20/2019 15:38,No Additional Comments
8/20/2019 15:38,No Additional Comments
8/20/2019 15:38,No Additional Comments
8/21/2019 13:01,No Additional Comments
8/21/2019 13:01,No Additional Comments
8/21/2019 13:01,No Additional Comments
8/21/2019 13:01,No Additional Comments
8/21/2019 13:01,No Additional Comments
8/28/2019 14:09,No Additional Comments
8/28/2019 11:35,Please check if there is a new api available 
8/28/2019 11:37,Please check if a new api is available 
8/28/2019 14:09,No Additional Comments
8/28/2019 14:09,No Additional Comments
8/21/2019 15:27,No Additional Comments
8/21/2019 15:27,No Additional Comments
8/21/2019 15:27,No Additional Comments
8/21/2019 15:27,No Additional Comments
8/21/2019 15:27,No Additional Comments
8/21/2019 15:27,No Additional Comments
8/22/2019 10:58,No Additional Comments
8/22/2019 10:58,No Additional Comments
8/22/2019 10:58,No Additional Comments
8/22/2019 10:50,logic has been inverted please make sure all flows are handled
8/22/2019 17:37,No Additional Comments
8/22/2019 17:37,No Additional Comments
8/22/2019 17:37,No Additional Comments
8/22/2019 17:37,No Additional Comments
8/22/2019 17:37,No Additional Comments
8/27/2019 11:22,No Additional Comments
8/26/2019 9:44,
8/26/2019 9:44,
8/26/2019 9:44,
8/26/2019 9:46,
8/26/2019 9:51,
8/26/2019 9:51,
8/26/2019 9:54,
8/26/2019 9:55,
8/26/2019 9:56,
8/26/2019 11:24,
8/26/2019 11:30,
8/26/2019 12:51,
8/26/2019 12:55,
8/26/2019 13:03,
8/26/2019 13:05,
8/26/2019 13:07,
8/26/2019 13:08,
8/26/2019 13:09,
8/26/2019 13:11,
8/26/2019 13:13,
8/26/2019 13:19,
8/26/2019 13:21,
8/26/2019 13:21,
8/26/2019 13:28,
8/27/2019 11:22,No Additional Comments
8/22/2019 18:39,No Additional Comments
8/22/2019 18:39,No Additional Comments
8/22/2019 18:39,No Additional Comments
10/1/2019 9:09,No Additional Comments
9/5/2019 12:55,Review started.
9/5/2019 12:56,
9/5/2019 13:02,"
1. Override onContinue()  method in AdQuestionnaireFragmentView.java.
2. Define a API as resetInvalidChargeData() Move these lines to this API & call it inside onContinue()  ;"
9/5/2019 13:07,
9/5/2019 13:14,
9/10/2019 13:27,
9/10/2019 14:38,"This condition is blocking to send analytics data. So remove from here.
So use this condition where actual OS notification is triggered.
"
9/10/2019 14:54,"This method is called when app is in Foreground and background. So ""specialEvents"" ""appStateOrionKilledToBackground"" should be sent with other tags.

If it's not mentioned in the tag plan discuss with the analytics team. They might not aware about that this tag can be sent while app running in the background."
9/10/2019 15:09,"Code duplication can be avoided by moving this logic to a method which will return true and false.
That API can be used for both background and foreground case."
9/10/2019 15:20,"Check below :
Code duplication can be avoided by moving this logic to a method which will return true and false.
That API can be used for both background and foreground case."
9/10/2019 16:21,Refer the comments given in HandleInfoReader.java file to optimise this logic.
9/10/2019 16:30,Check if we can  all reset charger info API here
9/10/2019 16:44,When the layout in not visible there is no point in processing further. So return immediately.
9/10/2019 23:54,helpText1  helpText2 rename these variables 
9/10/2019 23:59,some lines of code in this function can be optimised as it was used in multiple places to avoid code duplication
9/10/2019 23:59,Check for code duplication for written in this method.
9/11/2019 0:01,move this case  below SCAN_ERROR case
9/11/2019 0:11,change the channel name.
9/11/2019 0:19,Pass application context
9/16/2019 17:35,remove SessionManager.this
9/16/2019 17:36,remove SessionManager.this
9/16/2019 17:56,
9/16/2019 17:59,"This check is very generic. (topFragment instanceof AlertDialogFragment).
This functionality can be blocked for other dialog fragment.

Also add some comment why we are returning from here."
9/16/2019 18:09,Club these 2 conditions with and
9/16/2019 18:14,After dismissing dialog why this check is required ?
9/16/2019 18:18,club this with the below condition.
9/16/2019 18:34,baseFragment.getActiveTabFragment(); as 2nd argument and baseFragment as the 3rd argument while launching InvalidChargerInfoFragment. Otherwise it may lead to memory leak.
9/16/2019 18:38,Review Completed. Please work on review comments.
10/1/2019 9:09,No Additional Comments
10/1/2019 9:09,No Additional Comments
8/26/2019 15:39,No Additional Comments
8/26/2019 15:39,No Additional Comments
8/26/2019 15:39,No Additional Comments
8/27/2019 9:56,No Additional Comments
8/27/2019 9:56,No Additional Comments
8/27/2019 9:56,No Additional Comments
8/27/2019 9:56,No Additional Comments
8/27/2019 9:56,No Additional Comments
8/27/2019 9:56,No Additional Comments
8/27/2019 14:19,No Additional Comments
8/27/2019 14:19,No Additional Comments
8/27/2019 14:19,No Additional Comments
8/27/2019 11:28,No Additional Comments
8/27/2019 11:28,No Additional Comments
8/27/2019 11:28,No Additional Comments
8/27/2019 15:26,No Additional Comments
8/27/2019 15:26,No Additional Comments
8/27/2019 15:26,No Additional Comments
8/27/2019 15:54,No Additional Comments
8/27/2019 15:54,No Additional Comments
8/27/2019 15:54,No Additional Comments
8/27/2019 15:54,No Additional Comments
8/27/2019 16:37,No Additional Comments
8/27/2019 16:37,No Additional Comments
8/27/2019 16:37,No Additional Comments
8/29/2019 8:07,No Additional Comments
8/27/2019 18:38,"Why this size check added ?
Collections.max should take care for empty size.
"
8/29/2019 8:07,No Additional Comments
8/28/2019 15:08,use parent viewgroup
8/28/2019 15:09,check if String.valueOf(amnt) can be used
9/4/2019 9:13,No Additional Comments
9/4/2019 9:13,No Additional Comments
9/4/2019 9:13,No Additional Comments
9/4/2019 9:13,No Additional Comments
8/29/2019 13:09,No Additional Comments
8/29/2019 13:09,No Additional Comments
8/29/2019 13:09,No Additional Comments
8/29/2019 13:09,No Additional Comments
9/4/2019 14:37,No Additional Comments
9/4/2019 14:37,No Additional Comments
9/4/2019 14:37,No Additional Comments
8/30/2019 11:21,No Additional Comments
8/30/2019 11:21,No Additional Comments
8/30/2019 11:21,No Additional Comments
8/30/2019 11:21,No Additional Comments
9/4/2019 14:33,No Additional Comments
9/3/2019 15:59,Review done. Asked to test few scenario after which it will be merged.
9/4/2019 14:33,No Additional Comments
9/4/2019 14:33,No Additional Comments
9/4/2019 9:12,No Additional Comments
9/3/2019 13:52,please remove commented code 
9/4/2019 9:12,No Additional Comments
9/4/2019 9:12,No Additional Comments
9/3/2019 14:06,No Additional Comments
9/3/2019 14:06,No Additional Comments
9/3/2019 14:06,No Additional Comments
9/3/2019 15:47,No Additional Comments
9/3/2019 15:47,No Additional Comments
9/3/2019 15:47,No Additional Comments
9/3/2019 15:47,No Additional Comments
9/3/2019 15:47,No Additional Comments
9/3/2019 15:47,No Additional Comments
9/4/2019 14:42,No Additional Comments
9/4/2019 14:42,No Additional Comments
9/4/2019 14:42,No Additional Comments
9/4/2019 14:42,No Additional Comments
9/23/2019 15:16,No Additional Comments
9/23/2019 15:16,No Additional Comments
9/5/2019 10:48,You can remove the commented lines
9/5/2019 10:48,You can remove the commented lines
9/5/2019 10:53,You can remove comments.
9/6/2019 10:29,No Additional Comments
9/6/2019 10:29,No Additional Comments
9/6/2019 10:29,No Additional Comments
9/5/2019 13:10,No Additional Comments
9/5/2019 13:10,No Additional Comments
9/5/2019 13:10,No Additional Comments
10/1/2019 15:43,No Additional Comments
10/1/2019 15:43,No Additional Comments
10/1/2019 15:43,No Additional Comments
9/30/2019 10:20,Can we move this method to Device.java class as that class already has some method like and it would be easier to read if we keep them together?
9/30/2019 10:27,Can we move this device-specific setting to HandleAsset as its just returning SonicareDialogType.DRS_OFF_FOR_X 
10/22/2019 11:48,No Additional Comments
10/22/2019 11:48,No Additional Comments
10/10/2019 15:16,Can you please check if we can build it with latest Build Tools Revision 29.0.2 (August 2019)
10/10/2019 15:20,Can you recheck all the latest versions of the libraries? Like 1.1.0 is the latest for appcompat.
10/10/2019 15:22,Can we use a stable version here?
10/10/2019 15:41,Can you take a pull from the latest Integration-Shanghai as this file might be deleted in the latest build?
10/21/2019 16:19,Review this file again. It looks like the merging issue as this file is deleted in Integration Shanghai.
9/10/2019 10:40,No Additional Comments
9/10/2019 10:40,No Additional Comments
9/10/2019 10:40,No Additional Comments
9/6/2019 14:07,No Additional Comments
9/6/2019 14:07,No Additional Comments
9/6/2019 14:07,No Additional Comments
9/16/2019 12:31,No Additional Comments
9/16/2019 12:31,No Additional Comments
9/16/2019 12:31,No Additional Comments
9/16/2019 12:31,No Additional Comments
9/16/2019 12:31,No Additional Comments
9/10/2019 13:12,No Additional Comments
9/16/2019 12:24,No Additional Comments
9/16/2019 12:24,No Additional Comments
9/16/2019 12:46,No Additional Comments
9/16/2019 12:46,No Additional Comments
9/16/2019 12:46,No Additional Comments
9/16/2019 12:46,No Additional Comments
9/23/2019 14:57,No Additional Comments
9/23/2019 14:57,No Additional Comments
9/23/2019 14:57,No Additional Comments
9/23/2019 14:57,No Additional Comments
9/23/2019 14:57,No Additional Comments
9/23/2019 15:17,No Additional Comments
9/23/2019 15:17,No Additional Comments
9/23/2019 15:17,No Additional Comments
9/23/2019 15:17,No Additional Comments
9/23/2019 15:17,No Additional Comments
9/23/2019 15:17,No Additional Comments
9/20/2019 13:00,remove these lines
9/20/2019 13:05,remove this condition if not required
9/20/2019 13:06,onAnimationEnd() is required now?
9/23/2019 12:11,No Additional Comments
9/23/2019 12:11,No Additional Comments
9/19/2019 14:23,No Additional Comments
9/19/2019 14:23,No Additional Comments
9/19/2019 14:23,No Additional Comments
9/23/2019 11:02,No Additional Comments
9/23/2019 11:02,No Additional Comments
9/23/2019 11:02,No Additional Comments
9/23/2019 11:02,No Additional Comments
9/23/2019 11:02,No Additional Comments
9/23/2019 11:02,No Additional Comments
9/30/2019 14:39,No Additional Comments
9/30/2019 14:39,No Additional Comments
9/30/2019 14:39,No Additional Comments
9/30/2019 14:39,No Additional Comments
9/24/2019 11:57,No Additional Comments
9/24/2019 11:57,No Additional Comments
9/24/2019 11:57,No Additional Comments
10/1/2019 18:06,No Additional Comments
10/1/2019 18:06,No Additional Comments
10/1/2019 18:06,No Additional Comments
10/1/2019 18:06,No Additional Comments
10/1/2019 18:06,No Additional Comments
9/25/2019 12:22,No Additional Comments
9/25/2019 12:22,No Additional Comments
9/25/2019 12:22,No Additional Comments
9/26/2019 15:57,No Additional Comments
9/26/2019 15:57,No Additional Comments
9/26/2019 14:52,You can remove the commented lines
9/26/2019 14:52,You can remove the commented lines
9/27/2019 14:49,No Additional Comments
9/27/2019 14:49,No Additional Comments
9/27/2019 14:49,No Additional Comments
10/1/2019 14:44,check this change
10/1/2019 14:58,remove this if not required
10/1/2019 15:07,remove this interface if not required
10/1/2019 15:08,remove this class if not in use
10/1/2019 16:10,remove duplicate code
10/1/2019 16:10,remove duplicate code
10/15/2019 17:53,Why this removed ?
10/15/2019 17:56,Need to review myself why this is added?
10/15/2019 17:58,Need to review myself check if all these cases handled in add device flow
10/16/2019 12:25,Move these 2 methods to onboarding presenter
10/16/2019 12:30,"Code duplication. Same code exist in OnboardingMyPrivacyFragment.java.

move it to onboarding presenter and use in both the places."
10/16/2019 15:21,Code duplication : Same code present in ADDataCoreDialogFragment.java
10/16/2019 15:22,Code duplication : Same code present in ADDataConsentFragmentView.java
10/16/2019 15:22,Code duplication : Same code present in ADDataConsentFragmentView.java
10/16/2019 15:24,Code duplication : Same code present in ADDataConsentFragmentView.java
10/16/2019 17:08,"App upgrade from DB version 20 to 21 needs to be handled.
Scenario : If user is in questioner screen in 20  when upgraded to 21 the app should land in progress screen"
10/17/2019 13:47,Data upload will fail. call onOnBoardingQuestionsLoaded()
10/21/2019 13:34,No Additional Comments
10/1/2019 16:31,"Can you please review if this ""if"" block is required or not. As now there is no use of dpchannel we should remove dpchannel from json file as well. Check with Shantanu one time. "
10/1/2019 16:33,Can you remove this method if not required.
9/26/2019 16:01,No Additional Comments
9/26/2019 16:01,No Additional Comments
9/27/2019 14:00,No Additional Comments
9/27/2019 14:00,No Additional Comments
9/27/2019 14:00,No Additional Comments
9/27/2019 14:00,No Additional Comments
9/27/2019 14:00,No Additional Comments
9/27/2019 12:21,No Additional Comments
9/27/2019 12:21,No Additional Comments
9/27/2019 12:21,No Additional Comments
9/27/2019 12:43,No Additional Comments
9/27/2019 12:43,No Additional Comments
9/27/2019 12:43,No Additional Comments
9/27/2019 12:43,No Additional Comments
9/27/2019 12:43,No Additional Comments
9/27/2019 13:37,No Additional Comments
9/27/2019 13:37,No Additional Comments
9/27/2019 13:52,No Additional Comments
9/27/2019 13:52,No Additional Comments
9/28/2019 9:09,No Additional Comments
9/28/2019 9:09,No Additional Comments
10/4/2019 10:54,Correct the Descriptions
10/4/2019 12:23,No Additional Comments
10/4/2019 12:23,No Additional Comments
10/4/2019 12:23,No Additional Comments
10/5/2019 11:02,No Additional Comments
10/5/2019 11:02,No Additional Comments
10/4/2019 16:01,null is updated to the file version using script.
10/5/2019 11:02,No Additional Comments
10/10/2019 11:58,No Additional Comments
10/10/2019 11:58,No Additional Comments
10/10/2019 11:58,No Additional Comments
10/10/2019 11:58,No Additional Comments
10/10/2019 11:58,No Additional Comments
10/10/2019 11:48,No Additional Comments
10/10/2019 11:48,No Additional Comments
10/10/2019 11:48,No Additional Comments
10/10/2019 14:48,No Additional Comments
10/10/2019 14:48,No Additional Comments
10/10/2019 14:48,No Additional Comments
10/10/2019 15:55,No Additional Comments
10/10/2019 15:55,No Additional Comments
10/10/2019 15:55,No Additional Comments
10/10/2019 15:12,No Additional Comments
6/17/2019 14:54,No Additional Comments
6/17/2019 14:54,No Additional Comments
6/17/2019 14:54,No Additional Comments
6/17/2019 14:54,No Additional Comments
6/17/2019 14:54,No Additional Comments
6/17/2019 14:54,No Additional Comments
6/17/2019 14:59,No Additional Comments
6/17/2019 14:59,No Additional Comments
6/17/2019 14:59,No Additional Comments
6/17/2019 14:59,No Additional Comments
6/18/2019 15:56,No Additional Comments
6/18/2019 15:56,No Additional Comments
6/18/2019 15:56,No Additional Comments
6/18/2019 15:56,No Additional Comments
6/18/2019 15:56,No Additional Comments
6/18/2019 15:56,No Additional Comments
6/18/2019 15:56,No Additional Comments
6/18/2019 9:48,No Additional Comments
6/18/2019 9:48,No Additional Comments
6/18/2019 9:48,No Additional Comments
6/18/2019 9:48,No Additional Comments
6/18/2019 9:48,No Additional Comments
6/18/2019 9:48,No Additional Comments
6/18/2019 10:51,No Additional Comments
6/18/2019 10:51,No Additional Comments
6/18/2019 10:51,No Additional Comments
6/18/2019 10:51,No Additional Comments
6/18/2019 10:51,No Additional Comments
6/18/2019 10:51,No Additional Comments
6/18/2019 10:51,No Additional Comments
6/18/2019 12:20,This will go to progress screen. For OSLO it should go to my handle page.
6/18/2019 15:53,No Additional Comments
6/18/2019 15:53,No Additional Comments
6/18/2019 12:38,No Additional Comments
6/20/2019 19:08,No Additional Comments
6/20/2019 19:08,No Additional Comments
6/20/2019 19:08,No Additional Comments
6/20/2019 19:08,No Additional Comments
6/20/2019 19:08,No Additional Comments
6/20/2019 19:08,No Additional Comments
6/27/2019 11:53,No Additional Comments
6/24/2019 15:09,"Why Did you change the API name. It checks the country in which OE supported as well as whether the OE shown to the user. 

Please Undo the name API name."
6/27/2019 11:53,No Additional Comments
6/27/2019 11:53,No Additional Comments
6/27/2019 11:53,No Additional Comments
6/27/2019 11:53,No Additional Comments
7/23/2019 18:49,No Additional Comments
6/27/2019 11:56,Please check whether the app upgrade scenario has been handled or not. On app upgrade it should show the consent screen as we have added a new consent.
7/16/2019 12:00,Use TuscanyLog
7/16/2019 12:01,use tuscanylog
7/16/2019 12:10,This If condition will never pass.
7/16/2019 12:13,The functionality defined in this method should be handled inside handleUnknownState()  which is present inside SonicareConsentManager. Please check. 
7/16/2019 12:50,Why this condition added? Please check. It may not required.
7/16/2019 13:11,Need to optimize this function
7/16/2019 14:44,If consent store fails is there any scenario defined. 
7/16/2019 14:52,DB version might have been changed. Please check.
6/26/2019 11:15,No Additional Comments
6/26/2019 11:15,No Additional Comments
6/26/2019 11:15,No Additional Comments
6/26/2019 11:15,No Additional Comments
6/26/2019 11:15,No Additional Comments
6/27/2019 11:54,No Additional Comments
6/27/2019 11:54,No Additional Comments
6/27/2019 11:54,No Additional Comments
6/27/2019 11:54,No Additional Comments
6/27/2019 11:54,No Additional Comments
6/27/2019 11:54,No Additional Comments
6/25/2019 14:19,No Additional Comments
6/25/2019 14:19,No Additional Comments
6/25/2019 14:19,No Additional Comments
6/26/2019 10:47,No Additional Comments
6/26/2019 10:47,No Additional Comments
6/26/2019 10:47,No Additional Comments
6/26/2019 10:47,No Additional Comments
6/26/2019 10:46,No Additional Comments
6/26/2019 10:46,No Additional Comments
6/26/2019 10:46,No Additional Comments
6/26/2019 10:46,No Additional Comments
6/26/2019 10:46,No Additional Comments
6/26/2019 10:46,No Additional Comments
6/27/2019 12:43,No Additional Comments
6/27/2019 12:43,No Additional Comments
6/27/2019 12:43,No Additional Comments
6/27/2019 12:43,No Additional Comments
6/27/2019 12:43,No Additional Comments
6/26/2019 17:31,No Additional Comments
6/26/2019 17:31,No Additional Comments
6/26/2019 17:31,No Additional Comments
6/26/2019 17:31,No Additional Comments
6/26/2019 17:31,No Additional Comments
6/30/2019 19:58,No Additional Comments
6/30/2019 19:58,No Additional Comments
6/30/2019 19:58,No Additional Comments
6/30/2019 19:58,No Additional Comments
6/26/2019 16:25,No Additional Comments
6/26/2019 16:25,No Additional Comments
6/26/2019 16:25,No Additional Comments
6/26/2019 16:25,No Additional Comments
6/26/2019 16:25,No Additional Comments
6/26/2019 19:57,No Additional Comments
6/26/2019 19:57,No Additional Comments
6/26/2019 19:57,No Additional Comments
6/26/2019 19:57,No Additional Comments
6/26/2019 19:57,No Additional Comments
6/27/2019 11:28,No Additional Comments
6/27/2019 11:28,No Additional Comments
6/27/2019 11:28,No Additional Comments
6/27/2019 18:03,No Additional Comments
6/27/2019 18:03,No Additional Comments
6/27/2019 18:03,No Additional Comments
6/27/2019 18:02,No Additional Comments
6/27/2019 18:02,No Additional Comments
6/27/2019 18:02,No Additional Comments
6/27/2019 18:01,No Additional Comments
6/27/2019 18:01,No Additional Comments
6/27/2019 18:01,No Additional Comments
6/27/2019 18:01,No Additional Comments
6/28/2019 16:17,No Additional Comments
6/28/2019 16:17,No Additional Comments
6/28/2019 16:17,No Additional Comments
6/28/2019 17:01,No Additional Comments
6/28/2019 17:01,No Additional Comments
6/28/2019 17:01,No Additional Comments
6/28/2019 17:01,No Additional Comments
6/28/2019 17:01,No Additional Comments
6/28/2019 17:01,No Additional Comments
6/28/2019 17:01,No Additional Comments
6/28/2019 17:01,No Additional Comments
6/28/2019 17:01,No Additional Comments
6/28/2019 17:01,No Additional Comments
7/12/2019 12:22,No Additional Comments
7/12/2019 12:22,No Additional Comments
7/12/2019 12:22,No Additional Comments
7/1/2019 12:28,No Additional Comments
7/18/2019 16:08,No Additional Comments
7/18/2019 16:08,No Additional Comments
7/18/2019 16:08,No Additional Comments
7/18/2019 16:08,No Additional Comments
7/18/2019 16:08,No Additional Comments
7/1/2019 15:35,No Additional Comments
7/1/2019 15:35,No Additional Comments
7/1/2019 15:35,No Additional Comments
7/1/2019 17:58,No Additional Comments
7/1/2019 17:58,No Additional Comments
7/11/2019 12:05,No Additional Comments
7/11/2019 12:05,No Additional Comments
7/11/2019 12:05,No Additional Comments
7/11/2019 12:05,No Additional Comments
7/11/2019 12:05,No Additional Comments
